Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
6 years ago,talk,Unknown,What is .NET Standard?,Adam Ralph,52:21,52,https://youtube.com/watch?v=lcpQxcJAo4U
6 years ago,talk,Unknown,Building for Alexa with Web API,Heather Downing,54:50,55,https://youtube.com/watch?v=Jzs_sEyY5F4
6 years ago,talk,Unknown,Can you keep it a secret?,Lars Kristian Hagen,10:25,10,https://youtube.com/watch?v=YyQCZ2ib5uE
6 years ago,talk,Unknown,"ETW - Monitor Anything, Anytime, Anywhere",Dina Goldshtein,57:30,58,https://youtube.com/watch?v=ZNdpLM4uIpw
6 years ago,talk,Unknown,Security in ASP.NET Core 2.0,Barry Dorrans,58:18,58,https://youtube.com/watch?v=fBUumVyafHw
6 years ago,talk,Unknown,Using Trompeloeil - a mocking framework for modern C++,Björn Fahller,52:33,53,https://youtube.com/watch?v=vvQ-kK4coYM
6 years ago,talk,Unknown,Making magik,Josh Wulf & Prahlad Wulf,11:59,12,https://youtube.com/watch?v=5HbM4SIHqGY
6 years ago,talk,Unknown,What To Expect When You Are Elixiring,Johnny Winn,52:44,53,https://youtube.com/watch?v=KrAnFSKNBSI
6 years ago,talk,Unknown,Deep Dive into Git,Edward Thomson,1:00:21,60,https://youtube.com/watch?v=fBP18-taaNw
6 years ago,talk,Unknown,Live Lambda Calculus,Einar W. Høst & Jonas Winje,1:00:46,61,https://youtube.com/watch?v=oaU1aiBuBRE
6 years ago,talk,Unknown,"Debugging, Website Performance Issues & Real-Time Statistics",Hugo Cruz,20:43,21,https://youtube.com/watch?v=D2Vns3TSkC4
6 years ago,talk,Unknown,Grain + Hops + IoT = Beer,David Christiansen,13:38,14,https://youtube.com/watch?v=TqffpWalSUM
6 years ago,talk,Unknown,Skills vs Knowledge : are we learning the right things?,Natalia An,12:00,12,https://youtube.com/watch?v=zevgWcrR7jQ
6 years ago,talk,Unknown,Debugging and Profiling .NET Core Apps on Linux,Sasha Goldshtein,1:00:50,61,https://youtube.com/watch?v=Jw88UYVG9dg
6 years ago,talk,Unknown,Using F# on Azure Functions in Production,Nikolai Andersen,57:30,58,https://youtube.com/watch?v=pabo99C6_JA
6 years ago,talk,Unknown,Brave New .NET,Mark Rendle,1:00:21,60,https://youtube.com/watch?v=5sEqLS65Rk8
6 years ago,talk,Unknown,"C++ Unit testing - the good, the bad & the ugly",Dror Helper,58:42,59,https://youtube.com/watch?v=EiN3cF_y3vM
6 years ago,talk,Unknown,Keeping the Noisy Neighbors Happy,Eran Stiller,58:15,58,https://youtube.com/watch?v=ivgad9ZI71Y
6 years ago,talk,Unknown,JavaScript in 2017: You might (not) need a framework,David Vujic,44:14,44,https://youtube.com/watch?v=dGws1pMWzCI
6 years ago,talk,Unknown,.NET Blub: Frameworks beyond Microsoft,Joe Stead,46:53,47,https://youtube.com/watch?v=rWkXaa01nFE
6 years ago,talk,Unknown,Conquer the JavaScript ecosystem with F# and Fable!,Alfonso Garcia-Caro,1:01:06,61,https://youtube.com/watch?v=iRDcpkphrKs
6 years ago,talk,Unknown,Take Control of the Data of You,Nigel Parker,1:00:00,60,https://youtube.com/watch?v=tBkcX6eA63g
6 years ago,talk,Unknown,Technology just killed the company - all hail the platforms,Jahn Arne Johnsen,59:01,59,https://youtube.com/watch?v=8yeZI4WgygA
6 years ago,talk,Unknown,Aurelia vs “just Angular” a.k.a “the framework formerly known as Angular 2”,Chris Klug,58:40,59,https://youtube.com/watch?v=tR7HpDuVrEA
6 years ago,talk,Unknown,Visualisation,Gemma Cameron,46:57,47,https://youtube.com/watch?v=_lqZnXWTNLY
6 years ago,talk,Unknown,Everything You Always Wanted to Know About Azure Security But Were Afraid to Ask- Viktorija Almazova,Unknown,1:00:23,60,https://youtube.com/watch?v=wJBJFHmidZA
6 years ago,talk,Unknown,"Don't worry, your credit card details are safe. BTW your kid is missing!",Halvor Sakshaug,55:51,56,https://youtube.com/watch?v=xzWJiHkLKaU
6 years ago,talk,Unknown,Abusing C# More,Jon Skeet,1:01:41,62,https://youtube.com/watch?v=CFn5I0c2uBE
6 years ago,talk,Unknown,Microservices and the Inverse Conway Manoeuvre,James Lewis,1:00:06,60,https://youtube.com/watch?v=K-1MpmwOlv4
6 years ago,talk,Unknown,Keeping it Simple With Go,Erik Engheim,1:01:31,62,https://youtube.com/watch?v=zJVtpkxq_X0
6 years ago,talk,Unknown,Betting on Performance: A note on Hypothesis-driven Performance Testing,James Lewis,56:05,56,https://youtube.com/watch?v=LVJCTlymUPw
6 years ago,talk,Unknown,Develop Your Development Automation,Jessica Kerr,58:50,59,https://youtube.com/watch?v=Ztoqv1LNDzc
6 years ago,talk,Unknown,State of the .NET Performance,Adam Sitnik,56:20,56,https://youtube.com/watch?v=CSPSvBeqJ9c
6 years ago,talk,Unknown,"The secret weapon for developers, Notebooks.",Cristian Prieto,54:13,54,https://youtube.com/watch?v=H0IL7zZSLjg
6 years ago,talk,Unknown,How to stop worrying and love MSBuild,Daniel Plaisted,1:02:02,62,https://youtube.com/watch?v=CiXlVrbBepM
6 years ago,talk,Unknown,Linux Security and How Web Browser Sandboxes Really Work,Patricia Aas,49:50,50,https://youtube.com/watch?v=jc7FpkyrOz0
6 years ago,talk,Unknown,Angular War Stories,Duncan Hunter & Adam Stephensen,1:01:26,61,https://youtube.com/watch?v=5_z80eWpM4I
6 years ago,talk,Unknown,Crappy to Happy: Strategies to Help You Kick Butt at Work,Kylie Hunt,48:49,49,https://youtube.com/watch?v=4nL1sW-u098
6 years ago,talk,Unknown,The (Awesome) Future of Web Apps,Jad Joubran,47:28,47,https://youtube.com/watch?v=Xe5-lXyCv2g
6 years ago,talk,Unknown,Successful Code Sharing Principles for Mobile Development,Filip Ekberg,58:19,58,https://youtube.com/watch?v=BnDbgmPIFf0
6 years ago,talk,Unknown,The Web lands in the Virtual and Mixed Realities,Maximiliano Firtman,1:00:07,60,https://youtube.com/watch?v=V7TrVwcU9T4
6 years ago,talk,Unknown,Modern app development with Fable and React Native,Steffen Forkmann,1:03:14,63,https://youtube.com/watch?v=fmaPeUBWZuM
6 years ago,talk,Unknown,"An Opinionated, Maintainable REST API Architecture for ASP.NET Core",Spencer Schneidenbach,49:28,49,https://youtube.com/watch?v=CH9VEeV-zok
6 years ago,talk,Unknown,Getting Started with Electron,Brendan Forster,47:50,48,https://youtube.com/watch?v=d-0TxC0GiUQ
6 years ago,talk,Unknown,Something Something Cyber,Troy Hunt,1:01:24,61,https://youtube.com/watch?v=-dUAu-ztGcA
6 years ago,talk,Unknown,Designing great progressive web apps,Nicole Saidy,38:56,39,https://youtube.com/watch?v=R20yMPli2KM
6 years ago,talk,Unknown,Flow - Am I Your Type?,Mark Volkmann,58:10,58,https://youtube.com/watch?v=5kt3urZOg4g
6 years ago,talk,Unknown,Taming the Web with Cowboy & Coyote,Johnny Winn,38:46,39,https://youtube.com/watch?v=LY9DdlQ6v3k
6 years ago,talk,Unknown,Building big teams with Nexus,Martin Hinshelwood,1:04:01,64,https://youtube.com/watch?v=JQsyc-aa5q4
6 years ago,talk,Unknown,Analyzing 33 million bike trips with BigQuery,Sara Robinson,29:46,30,https://youtube.com/watch?v=A7aAw2ry7CY
6 years ago,talk,Unknown,Azure Functions and Microsoft Cognitive Services Computer Vision API,Todd Fine,1:00:29,60,https://youtube.com/watch?v=Q-r9MXZYut4
6 years ago,talk,Unknown,ARM FTW – Azure Resource Manager For The Win,Magnus Mårtensson,55:25,55,https://youtube.com/watch?v=MXjphW6j7do
6 years ago,talk,Unknown,User Experience at Every Level of Business,Christina Aldan,42:55,43,https://youtube.com/watch?v=NVolBae9fKI
6 years ago,talk,Unknown,Terraform - colonising Azure!,Stefan Magnus Landrø,1:00:00,60,https://youtube.com/watch?v=e1NqkrAL4Ro
6 years ago,talk,Unknown,Dynamic Teams - Fluidity for the win,Doc Norton,1:00:12,60,https://youtube.com/watch?v=0JzTNSTqMGY
6 years ago,talk,Unknown,Beyond step-by step debugging in Visual Studio,Tess Ferrandez,1:01:17,61,https://youtube.com/watch?v=BQE8HmD7-vk
6 years ago,talk,Unknown,Building Connected & Disconnected Mobile Apps,James Montemagno,1:01:26,61,https://youtube.com/watch?v=UgBhRKySass
6 years ago,talk,Unknown,Confusion In The Land Of The Serverless:,Sam Newman,55:20,55,https://youtube.com/watch?v=CrS0HVQZiQI
6 years ago,talk,Unknown,"Goodbye history tables, hello full audit- exploring message streams & event sourcing- M. Bustamante",Unknown,1:04:36,65,https://youtube.com/watch?v=QcHJl7DNaHI
6 years ago,talk,Unknown,"The blockchain: what, why and how",Benny Michielsen & Hans Peeters,57:06,57,https://youtube.com/watch?v=_dlKELBYgrw
6 years ago,talk,Unknown,Hack Your Career,Troy Hunt,58:52,59,https://youtube.com/watch?v=-MUhcgXBj_A
6 years ago,talk,Unknown,"Sensors, data and dashboards: Azure IoT end-to-end",Martin Abbott,56:43,57,https://youtube.com/watch?v=QwgQulAOY0Q
6 years ago,talk,Unknown,Imposter Syndrome: Overcoming Self-Doubt in Success,Heather Downing,47:28,47,https://youtube.com/watch?v=eDyLeb3rqqI
6 years ago,talk,Unknown,Programming is writing is programming,Felienne,55:47,56,https://youtube.com/watch?v=uO3a4HIBDU4
6 years ago,talk,Unknown,Beautiful apps with Fuse using your XAML and JavaScript skills,Christer Veland Aas,56:44,57,https://youtube.com/watch?v=SE4VoErp134
6 years ago,talk,Unknown,"Real-time surveillance of potential epidemics-Einar Ingebrigtsen, Tonje Tingberg & ​Richard Campbell",Unknown,1:01:06,61,https://youtube.com/watch?v=XtvMt6A4JZw
6 years ago,talk,Unknown,AWS Serverless with .NET Core,Norm Johanson,49:44,50,https://youtube.com/watch?v=LaLUQFFvtDY
6 years ago,talk,Unknown,Keep you data safe in a containerized application,Hagai Barel,48:47,49,https://youtube.com/watch?v=Sh-kRv9Yemg
6 years ago,talk,Unknown,Serilog: Instrumentation that Works for You,Nicholas Blumhardt,53:36,54,https://youtube.com/watch?v=OhmNp8UPEEg
6 years ago,talk,Unknown,Visual Studio Mobile Center: Fast and Fun Continuous Delivery for Mobile apps,Karl Krukow,53:45,54,https://youtube.com/watch?v=V1hpp-7ZNjY
6 years ago,talk,Unknown,Scaling Serverless F# with Azure Functions,Mathias Brandewinder,1:01:49,62,https://youtube.com/watch?v=iKi0dhA9-Go
6 years ago,talk,Unknown,Banish Your Inner Critic v2.0,Denise Jacobs,1:11:35,72,https://youtube.com/watch?v=EcGH6hQxY8A
6 years ago,talk,Unknown,ABC of CSS3 animations,Ronald Mavarez,8:59,9,https://youtube.com/watch?v=k-eU8_-174g
6 years ago,talk,Unknown,Making apps with React Native,Christian Brevik,14:10,14,https://youtube.com/watch?v=8ilow_2Ayos
6 years ago,talk,Unknown,"Become an SVG Architect, not a PowerPoint Architect!",Filip van Laenen,7:08,7,https://youtube.com/watch?v=eFl1EMbbp8M
6 years ago,talk,Unknown,A Vue to A Kill - an introduction to Vue.js,Andreas Ahlgren,13:56,14,https://youtube.com/watch?v=jTBmmOECkJ4
6 years ago,talk,Unknown,"React components, atomic design and storybook",Einar Afiouni,6:51,7,https://youtube.com/watch?v=0nN9NuGkxEE
6 years ago,talk,Unknown,Coroutine Concurrency in Python 3 with asyncio,Robert Smallshire,1:00:29,60,https://youtube.com/watch?v=c5wodlqGK-M
6 years ago,talk,Unknown,Compositional UIs - the Microservices Last Mile,Jimmy Bogard,56:01,56,https://youtube.com/watch?v=8WrjthKFbTw
6 years ago,talk,Unknown,Cancer Genomics - a biologist and a developer,Samantha Langit & Lynn Langit,49:58,50,https://youtube.com/watch?v=jbOflGXBQao
6 years ago,talk,Unknown,#ToyFail: Is your child safe from the Internet of Things?,Martin Gravåk & Kristian Wille,46:31,47,https://youtube.com/watch?v=o2hSImNYXR0
6 years ago,talk,Unknown,FAKE + Paket – PowerTools for .NET developers,Steffen Forkmann,1:04:12,64,https://youtube.com/watch?v=3mipYw5lFtU
6 years ago,talk,Unknown,Microservices with Service Fabric. Easy... or is it?,Daniel Marbach,1:07:32,68,https://youtube.com/watch?v=D0kDqr6FUWQ
6 years ago,talk,Unknown,HoloLens Development: The Next Steps,Lars Klint,59:18,59,https://youtube.com/watch?v=12pAP5XLuI8
6 years ago,talk,Unknown,Microservice Swarms: Decentralized Discovery and Scaling,Allen Holub,59:14,59,https://youtube.com/watch?v=GVO09zcFNtY
6 years ago,talk,Unknown,Adopting open source in your organization,Edward Thomson,57:59,58,https://youtube.com/watch?v=J3vIW71W_2w
6 years ago,talk,Unknown,Better: Fearless Feedback for Software Teams,Erika Carlson,46:11,46,https://youtube.com/watch?v=iItGjh6dz9E
6 years ago,talk,Unknown,Extending and Optimizing Xamarin.Forms Mobile Apps,James Montemagno,1:03:51,64,https://youtube.com/watch?v=iUkgBfBrnmA
6 years ago,talk,Unknown,It's not your parents' HTTP,Gleb Bahmutov,58:40,59,https://youtube.com/watch?v=BhTbOtuSUzQ
6 years ago,talk,Unknown,"Building a Serverless API With Google, Firebase and PostgreSQL",Rob Conery,50:07,50,https://youtube.com/watch?v=BmZhSS40yAM
6 years ago,talk,Unknown,ReST 3.0 – A lap around HTTP Apis' next generation,Sebastien Lambla,57:52,58,https://youtube.com/watch?v=M-QXYLygo2M
6 years ago,talk,Unknown,JavaScript Metaprogramming - ES6 Proxy Use and Abuse,Eirik Langholm Vullum,51:49,52,https://youtube.com/watch?v=opf7xX-whIw
6 years ago,talk,Unknown,Practical Empathy: Unlock the Super Power,Pavneet Singh Saund,43:36,44,https://youtube.com/watch?v=qxeOo2jWoNM
6 years ago,talk,Unknown,The Hybrid Docker Swarm: Mashing Windows and Linux Apps with Containers,Elton Stoneman,44:38,45,https://youtube.com/watch?v=MBLgP82uchg
6 years ago,talk,Unknown,Multi-container applications with .NET Core on Kubernetes,Magnus Stuhr & Ståle Heitmann,57:50,58,https://youtube.com/watch?v=og_oE5JX8_0
6 years ago,talk,Unknown,"Open Source Software Foundations: Not Totally Boring, Actually Super Awesome",Jon Galloway,57:01,57,https://youtube.com/watch?v=jqXElfRRobM
6 years ago,talk,Unknown,Identity Server 4 with Angular and ASP.NET Core,Ben Cull,1:02:36,63,https://youtube.com/watch?v=3rtq8M1s95c
6 years ago,talk,Unknown,Scaling Agile in your Organization with the Spotify Model,Stephen Haunts,46:25,46,https://youtube.com/watch?v=dw6wJMqzl2Y
6 years ago,talk,Unknown,Servant: Web APIs at the Type Level,Erlend Hamberg,23:56,24,https://youtube.com/watch?v=UTgxdcADGa0
6 years ago,talk,Unknown,Goodbye REST; Hello GraphQL,Sandeep Singh,58:51,59,https://youtube.com/watch?v=KoSSlxjTdXk
6 years ago,talk,Unknown,Sex Robots,Kate Devlin,55:06,55,https://youtube.com/watch?v=WTdPup__4LY
6 years ago,talk,Unknown,Badass 101,Lyndsey Padget,46:03,46,https://youtube.com/watch?v=I9SqEvUOAoM
6 years ago,talk,Unknown,The state of IoT in 2017 and how Norwegian Technology make IoT Easy,Joakim Lindh,46:23,46,https://youtube.com/watch?v=jMhr4bb2oOU
6 years ago,talk,Unknown,Optimism and the Growth Mindset,Reginald Braithwaite,58:01,58,https://youtube.com/watch?v=Zh_2OHgYdvg
6 years ago,talk,Unknown,Building ASP.NET apps on Google Cloud,Mete Atamel,51:45,52,https://youtube.com/watch?v=ka_horV66As
6 years ago,talk,Unknown,Ben Cull Beer Research,Unknown,1:20,1,https://youtube.com/watch?v=2S3Jxg9Ba9A
6 years ago,talk,Unknown,Ben Cull,NDC Oslo 2017 Beer Ølsmia,3:56,4,https://youtube.com/watch?v=deageBBNm0k
6 years ago,talk,Unknown,C# Scripting in the .NET Core world,Filip W,57:42,58,https://youtube.com/watch?v=Tr5o3bPjaxM
6 years ago,talk,Unknown,Where’s my free lunch?,Hadi Hariri,33:01,33,https://youtube.com/watch?v=ZQjRga_LLas
6 years ago,talk,Unknown,Serverless Compute with Azure Functions,Magnus Mårtensson,59:02,59,https://youtube.com/watch?v=fA7gA1Bg8H8
6 years ago,talk,Unknown,Big Scrum: Scaling Scrum with Nexus,Martin Hinshelwood,58:53,59,https://youtube.com/watch?v=lwyqqrzZcTE
6 years ago,talk,Unknown,Launching patterns for containers - it's more than just scheduling,Michele Bustamante,1:03:32,64,https://youtube.com/watch?v=05g7Yz7I6aM
6 years ago,talk,Unknown,Patterns for scalability and availability in (trading) systems,Michel André,1:05:41,66,https://youtube.com/watch?v=H4gvrDFmrsQ
6 years ago,talk,Unknown,Agile Experiments in Machine Learning with F#,Mathias Brandewinder,58:13,58,https://youtube.com/watch?v=_EZJmrgZYpc
6 years ago,talk,Unknown,An Opinionated Approach to Using ASP.NET Core,Scott Allen,1:00:58,61,https://youtube.com/watch?v=szILg-hyFUQ
6 years ago,talk,Unknown,Pushing it to the edge,Eirik Vullum,44:58,45,https://youtube.com/watch?v=TLm-i5sVlNM
6 years ago,talk,Unknown,Message Brokers and Containers - the new ESB is “no ESB”,Michele Bustamante,54:59,55,https://youtube.com/watch?v=OwRzz0rUU2U
6 years ago,talk,Unknown,IdentityServer4: New & Improved for ASP.NET Core,Dominick Baier,1:00:15,60,https://youtube.com/watch?v=l7MgGY3lnts
6 years ago,talk,Unknown,There Be Dragons in the New JavaScript,Scott Allen,52:47,53,https://youtube.com/watch?v=K6NAamhupmE
6 years ago,talk,Unknown,Taking Elixir to the Metal with Rust,Sonny Scroggin,45:42,46,https://youtube.com/watch?v=lSLTwWqTbKQ
6 years ago,talk,Unknown,Serverless F# with Azure Functions: fsibot goes nano-services,Mathias Brandewinder,1:02:07,62,https://youtube.com/watch?v=t916ikik6W0
6 years ago,talk,Unknown,Collaborative Music with Elm and Phoenix,Josh Adams,50:04,50,https://youtube.com/watch?v=0OTPTNJji1I
6 years ago,talk,Unknown,Fastware,Andrei Alexandrescu,1:00:00,60,https://youtube.com/watch?v=o4-CwDo2zpg
6 years ago,talk,Unknown,Three Unlikely Successful Features of D, Andrei Alexandrescu,1:00:51,61,https://youtube.com/watch?v=WsgW4HJXEAg
6 years ago,talk,Unknown,Mobile DevOps with Xamarin and Visual Studio Team Service ,Richard Erwin,1:03:48,64,https://youtube.com/watch?v=nNSdzb-_8_s
6 years ago,talk,Unknown,Machine Learning for Muggles, Martin Kearn,1:02:56,63,https://youtube.com/watch?v=f5TWQq_A4_0
6 years ago,talk,Unknown,Building Connected Azure Apps with Xamarin,Richard Hopkins & Mike James,59:51,60,https://youtube.com/watch?v=a-yQEBvLARo
6 years ago,talk,Unknown,Microsoft Cognitive Services: Making AI Easy,Jennifer Marsman,1:05:13,65,https://youtube.com/watch?v=uBgqyknGA-0
6 years ago,talk,Unknown,Next Generation Asynchronous Patterns in JavaScript,Jonathan Mills,44:59,45,https://youtube.com/watch?v=j4fKFKh2vmI
6 years ago,talk,Unknown,Techniques and practices for testing Angular 2,Duncan Hunter and Adam Stephensen,59:15,59,https://youtube.com/watch?v=rTVLJlHeet4
6 years ago,talk,Unknown,"Go, Microservices and all the joy!",Andrzej Grzesik,45:07,45,https://youtube.com/watch?v=SVouWfoHhk0
6 years ago,talk,Unknown,"Chatbots: The hype, challenges and opportunities",Galiya Warrier,53:44,54,https://youtube.com/watch?v=grolmPjW3D0
6 years ago,talk,Unknown,Branching Out with Elm,Dave Fancher,56:42,57,https://youtube.com/watch?v=Rjy3W5LqBeM
6 years ago,talk,Unknown,Visualizing Olympic Medals with F# and Fable,Tomas Petricek,59:53,60,https://youtube.com/watch?v=M9xk7KkSY1A
6 years ago,talk,Unknown,The (Awesome) Future of Web Apps,Jad Joubran,54:51,55,https://youtube.com/watch?v=NpVvQXEbs2M
6 years ago,talk,Unknown,Writing better tests for your JavaScript app,Jake Ginnivan,1:01:42,62,https://youtube.com/watch?v=G13IWuA_7_Y
6 years ago,talk,Unknown,The Victorian Age of JavaScript,Eric Brandes,47:58,48,https://youtube.com/watch?v=rWXzOIvNSws
6 years ago,talk,Unknown,Where did you find that?,Niall Merrigan,57:36,58,https://youtube.com/watch?v=gXQTthPIxKg
6 years ago,talk,Unknown,Applying Agile Thinking: Run Measure Learn,Julia Mitchelmore,42:25,42,https://youtube.com/watch?v=tutHpyz05xw
6 years ago,talk,Unknown,Deep .NET Debugging,Tess Ferrandez,52:52,53,https://youtube.com/watch?v=S-jiM07X3fs
6 years ago,talk,Unknown,"Of Elephants, Mooses and other problems in the Room", Sabine Wojcieszak,47:33,48,https://youtube.com/watch?v=Fe8FrjHHxJQ
6 years ago,talk,Unknown,Predicting the future as a service with Azure ML and R,Barbara Fusinska,58:46,59,https://youtube.com/watch?v=dN46VlQnJ_8
6 years ago,talk,Unknown,Enhanced AML fraud detection solutions with Azure Machine Learning,Ravi Kanth,49:10,49,https://youtube.com/watch?v=KdVwmph7HDk
6 years ago,talk,Unknown,High Tech Delight - Programming the 'Hard' out of Hardware,Suz Hinton,50:57,51,https://youtube.com/watch?v=knr_5sxBi7A
6 years ago,talk,Unknown,Neural networks by example,Natalia An & Katya Mustafina,54:27,54,https://youtube.com/watch?v=BnnFygfVLOI
6 years ago,talk,Unknown,Scaling applications with Azure Redis Cache and Machine Learning,Stefano Tempesta,1:01:02,61,https://youtube.com/watch?v=NgERP5g_Nuw
6 years ago,talk,Unknown,"Chatbots: The hype, challenges and opportunities",Galiya Warrier,35:07,35,https://youtube.com/watch?v=rqQVmot_Fag
6 years ago,talk,Unknown,"DevOps and Agility with Visual Studio, Azure and Scrum",Martin Hinshelwood,53:22,53,https://youtube.com/watch?v=rhSB8uECvfs
6 years ago,talk,Unknown,Focus on the User: Making the World a Better Place, Jeremy Clark,56:00,56,https://youtube.com/watch?v=-ozKx_EzLCg
6 years ago,talk,Unknown,Deploying Applications to Windows Containers and Windows Server 2016,Ben Hall,1:02:15,62,https://youtube.com/watch?v=sabcJ1u1e-M
6 years ago,talk,Unknown,Monitor your containers with the Elastic Stack,Philipp Krenn,59:32,60,https://youtube.com/watch?v=c3M4Navs-jY
6 years ago,talk,Unknown,Brownfields DevOps in Practice,Damian Brady,55:53,56,https://youtube.com/watch?v=HQJI_33CWao
6 years ago,talk,Unknown,Real world DevOps with the Microsoft ALM Rangers,Wouter de Kort,52:51,53,https://youtube.com/watch?v=VBFcx2jXuJY
6 years ago,talk,Unknown,The .NET standards for Dummies,Matt Ellis,53:09,53,https://youtube.com/watch?v=iki4Of176MU
6 years ago,talk,Unknown,The Velvet Revolution: Dockerizing Legacy ASP.NET Apps,Elton Stoneman,1:00:50,61,https://youtube.com/watch?v=nw4DBBFilBY
6 years ago,talk,Unknown,The Async Arrow,Troy Kershaw,52:30,53,https://youtube.com/watch?v=GzKC4juJB48
6 years ago,talk,Unknown,Get Reactive with RxJS, Venkat Subramaniam,1:01:25,61,https://youtube.com/watch?v=Sj9E_10K4Pw
6 years ago,talk,Unknown,Software Engineering ​: Greatest Hits 1947   2047   Mark Rendle & Dylan Beattie,Unknown,52:17,52,https://youtube.com/watch?v=RCFEGFcXAy0
6 years ago,talk,Unknown,Something Something Security ,Troy Hunt,56:48,57,https://youtube.com/watch?v=gVXEwfH6FLc
6 years ago,talk,Unknown,"So many Docker platforms, so little time...",Michele Bustamante,1:06:15,66,https://youtube.com/watch?v=_CWpwTymxDI
6 years ago,talk,Unknown,Exploring Pattern Matching in C#,Bill Wagner,55:03,55,https://youtube.com/watch?v=2qf05XALZXo
6 years ago,talk,Unknown,"Visualise, document and explore your software architecture", Simon Brown,57:26,57,https://youtube.com/watch?v=Ym9nhVZs89o
6 years ago,talk,Unknown,Using EEG and Azure Machine Learning to Perform Lie Detection,Jennifer Marsman,1:05:19,65,https://youtube.com/watch?v=-7WRQFclEA8
6 years ago,talk,Unknown,"Doing I.T. for SCIENCE! - Sprints, Startups and the Scientific Method",Dylan Beattie,46:56,47,https://youtube.com/watch?v=FUkfaeiCi8w
6 years ago,talk,Unknown,The Tension Between Expediency and Correctness,Josh Adams,46:42,47,https://youtube.com/watch?v=daD_qwPR3SA
6 years ago,talk,Unknown,Exploring StackOverflow data,Evelina Gabasova,54:43,55,https://youtube.com/watch?v=-Ig-RoWzzJ8
6 years ago,talk,Unknown,C++17: The Library Features,Nicolai Josuttis,56:28,56,https://youtube.com/watch?v=ELwTKHiKZS4
6 years ago,talk,Unknown,Taming Cloud Complexity with F# DSLs,Yan Cui,42:34,43,https://youtube.com/watch?v=_g4am_bLJUs
6 years ago,talk,Unknown,The C++ Type System is your Friend,Hubert Matthews,50:32,51,https://youtube.com/watch?v=pY-_93cfvso
6 years ago,talk,Unknown,Responsive Web Design for Developers with Visual Studio,Don Wibier,59:20,59,https://youtube.com/watch?v=O-x5GPTJBz0
6 years ago,talk,Unknown,C++17:  The Language Features,Nicolai Josuttis,1:01:50,62,https://youtube.com/watch?v=pEzV32yRu4U
6 years ago,talk,Unknown,From Dependency injection to dependency rejection,Mark Seemann,59:39,60,https://youtube.com/watch?v=cxs7oLGrxQ4
6 years ago,talk,Unknown,Let’s Get Lazy—The Real Power of Functional Programming,Venkat Subramaniam,58:14,58,https://youtube.com/watch?v=ntWdmlrCheY
6 years ago,talk,Unknown,Squashing JavaScript bugs ,Todd H. Gardner,57:31,58,https://youtube.com/watch?v=b6FFY9-Q9Uw
6 years ago,talk,Unknown,TypeScript – JavaScript for C# devs,Chris Klug,1:02:47,63,https://youtube.com/watch?v=QMT-EQQ5ge4
6 years ago,talk,Unknown,Avoiding Microservice Megadisasters,Jimmy Bogard,45:27,45,https://youtube.com/watch?v=gfh-VCTwMw8
6 years ago,talk,Unknown,Conversations for the masses,Peter Drougge,54:57,55,https://youtube.com/watch?v=8YtjEalqB2U
6 years ago,talk,Unknown,"Redux, beyond React",Aaron Powell,48:45,49,https://youtube.com/watch?v=dbyQynY7zDw
6 years ago,talk,Unknown,UX Patterns for Developers,Nicole Saidy and Jad Joubran,45:30,46,https://youtube.com/watch?v=Wh9VLDY6vR4
6 years ago,talk,Unknown,Punishment Driven Development,Louise Elliot,53:20,53,https://youtube.com/watch?v=2aUAqnKegQQ
6 years ago,talk,Unknown,Lean accessibility: Building inclusive design into your agile workflow,Elle Waters,53:43,54,https://youtube.com/watch?v=0q2McQR7tM8
6 years ago,talk,Unknown,"Feed the links, tuples' a bag – Intro to Linked Data APIs",Sebastien Lambla,33:36,34,https://youtube.com/watch?v=QWHEP4fCmX4
6 years ago,talk,Unknown,C#7 and Visual Studio 2017,Kathleen Dollard,59:11,59,https://youtube.com/watch?v=BBbmFMF8DlA
6 years ago,talk,Unknown,Aurelia: Next Generation Web Apps,Ashley M Grant,56:11,56,https://youtube.com/watch?v=JP-BLyD59uw
6 years ago,talk,Unknown,Get Func-y: Delegates in .NET,Jeremy Clark,59:28,59,https://youtube.com/watch?v=cQ5qF9PmyCQ
6 years ago,talk,Unknown,There's a Hologram in my UI!,Jessica Engström,50:48,51,https://youtube.com/watch?v=EH07FhUsn8A
6 years ago,talk,Unknown,Angular 2 War Stories,Duncan Hunter &  Adam Stephensen,58:05,58,https://youtube.com/watch?v=OF8cxc5w4A8
6 years ago,talk,Unknown,The Afterlife: Languages after JavaScript,Jennifer Wong,35:56,36,https://youtube.com/watch?v=DzRI1L7z9o0
6 years ago,talk,Unknown,Consolidating Services With Middleware,Christian Horsdal,1:00:01,60,https://youtube.com/watch?v=DkG76TgntBQ
6 years ago,talk,Unknown,Using AWS Lambda and Azure Functions to develop serverless applications,Rajpal Singh Wilkhu,1:08:07,68,https://youtube.com/watch?v=vecVMhdR-kw
6 years ago,talk,Unknown,"Fonts, Form and Function: A Primer on Digital Typography",Robby Ingebretsen,1:03:17,63,https://youtube.com/watch?v=dmvorUUuaX8
6 years ago,talk,Unknown,Squeezing the Hardware to Make Performance Juice,Sasha Goldshtein,1:01:47,62,https://youtube.com/watch?v=XBC0vDO4yCk
