Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
2 years ago,talk,NDC Sydney 2020,Practical Domain-Driven Design with EF Core,Hossam Barakat,55:13,55,https://youtube.com/watch?v=yxtsTEhb140
2 years ago,talk,NDC Sydney 2020,AI for the better,Dennie Declercq,52:31,53,https://youtube.com/watch?v=AeMuJY1XET4
2 years ago,talk,NDC Sydney 2020,C# Source Generators - Write code that writes code,David Wengier,59:14,59,https://youtube.com/watch?v=pqLs7X6Cr6s
2 years ago,talk,NDC Oslo 2020,Eventing with Knative and Cloud Run: From Basics to Advanced,Mete Atamel,1:00:04,60,https://youtube.com/watch?v=mHDuXpS7-UY
2 years ago,talk,NDC Oslo 2020,A Friendly Introduction to Deep Learning for Computer Vision,Seth Juarez,59:27,59,https://youtube.com/watch?v=F-2dqinlH8g
2 years ago,talk,NDC Oslo 2020,Machine Learning for .NET developers,Olia Gavrysh,56:20,56,https://youtube.com/watch?v=JRoZBep6pDo
2 years ago,talk,NDC Oslo 2020,Kafka as a Platform: the Ecosystem from the Ground Up,Robin Moffatt,1:00:00,60,https://youtube.com/watch?v=mxvEsF3NYtY
2 years ago,talk,NDC Oslo 2020,Running atomic transactions across multiple data models?!?,Loris Cro,43:31,44,https://youtube.com/watch?v=l7qUyL2vzL8
2 years ago,talk,NDC Oslo 2020,Production readiness in Azure: A practical guide,David Pazdera,42:18,42,https://youtube.com/watch?v=ekE7cs3TDFU
2 years ago,talk,NDC Oslo 2020,Tackling Social-technical complexity in the heart of your team,Evelyn & Kenny,59:57,60,https://youtube.com/watch?v=88ZCRpqZg74
2 years ago,talk,NDC Oslo 2020,Vue.js is going to take the world,Thiago Passos,58:29,58,https://youtube.com/watch?v=olE6PrCD89E
2 years ago,talk,NDC TechTown 2020,How not to choke on a big old project,Yuri Minaev,46:51,47,https://youtube.com/watch?v=6sv7jtWKU1A
2 years ago,talk,NDC TechTown 2020,The Pipes Library: How Plumbing Can Make Your Code More Expressive,Jonathan Boccara,1:00:23,60,https://youtube.com/watch?v=gWxBonPkrGM
2 years ago,talk,NDC TechTown 2020,QProperty - QML property binding in C++,Mikhail Svetkin,51:22,51,https://youtube.com/watch?v=28wu6sXnTBs
2 years ago,talk,NDC TechTown 2020,Leadership Guide for the Reluctant Leader,David Neal,56:52,57,https://youtube.com/watch?v=mSkVkPG0m80
2 years ago,talk,NDC TechTown 2020,"What do you mean by ""Cache Friendly""?",Björn Fahller,1:00:35,61,https://youtube.com/watch?v=jrfZDtDgKYk
2 years ago,talk,NDC TechTown 2020,Lazy QObject tree traversal,Vitaly Fanaskov,38:22,38,https://youtube.com/watch?v=hqo6bdnwPH8
2 years ago,talk,NDC TechTown 2020,"Proactive Security, less buzzword, more action",Siren Hofvander,39:16,39,https://youtube.com/watch?v=Gpfr4RvRdfk
2 years ago,talk,NDC TechTown 2020,"Paradigms Lost, Paradigms Regained: Programming with Objects and Functions and More",Kevlin Henney,52:06,52,https://youtube.com/watch?v=0CJMN_kvL5Q
2 years ago,talk,NDC TechTown 2020,Coroutines are Qt: safer thread pools interactions, Pietro Fezzardi & Alain Carlucci,52:06,52,https://youtube.com/watch?v=tbrZGXtdnYE
2 years ago,talk,NDC TechTown 2020,C++ Parallel Programming Models,Eran Gilad,50:26,50,https://youtube.com/watch?v=2T97nULFVb0
2 years ago,talk,NDC TechTown 2020,C++ Error Handling Revisited,Raphael Meyer,57:46,58,https://youtube.com/watch?v=Ybmomkc48wg
2 years ago,talk,NDC TechTown 2020,C++ ecosystem: the renaissance edition,Anastasiia Kazakova,58:06,58,https://youtube.com/watch?v=5G3EtDwW4Xs
2 years ago,talk,NDC TechTown 2020,Algorithmic and microarchitecture optimizations of C++ applications, Alexander Maslennikov,34:31,35,https://youtube.com/watch?v=OAQy7ysp93I
2 years ago,talk,NDC TechTown 2020,Embracing Simplicity,Guilherme Ferreira,50:53,51,https://youtube.com/watch?v=pLMKbNQdSoI
2 years ago,talk,NDC TechTown 2020,Battles of an Impostor,Melissa Houghton,44:33,45,https://youtube.com/watch?v=wEPYczHSf-w
2 years ago,talk,NDC TechTown 2020,25 Years of SSL - Secure(ish) Sockets Layer,Scott Helme,58:29,58,https://youtube.com/watch?v=7TOakcl5ANQ
2 years ago,talk,NDC TechTown 2020,Trying to build an Open Source browser in 2020,Patricia Aas,58:26,58,https://youtube.com/watch?v=eYKM_wJNzUY
2 years ago,talk,NDC Oslo 2020,Hiding The Lead,Sam Newman,45:50,46,https://youtube.com/watch?v=R5cw9Q3BL0E
2 years ago,talk,NDC Oslo 2020,Rise of the Machines – Technology in Humanity,Lars Klint,50:33,51,https://youtube.com/watch?v=4vqTFVEkPPo
2 years ago,other,NDC Conferences,Advanced OAuth - Private In-House Training with Dominick Baier,Unknown,1:57,2,https://youtube.com/watch?v=dQ9SpExTi08
2 years ago,talk,NDC Oslo 2020,Navigating microservices with .NET Core,Ryan Nowak,1:07:24,67,https://youtube.com/watch?v=dubHmScPNzQ
2 years ago,talk,NDC Oslo 2020,Building real-time applications with Blazor and GraphQL,Michael Staib,1:00:52,61,https://youtube.com/watch?v=XLOZ3hhJKBE
2 years ago,talk,NDC Oslo 2020,Getting graphy - a hands-on crash course with Neo4j,Ljubica Lazarevic,1:01:53,62,https://youtube.com/watch?v=QataQnV42Z4
2 years ago,talk,NDC Oslo 2020,Microservices for building an IDE – The innards of JetBrains Rider,Maarten Balliauw,58:42,59,https://youtube.com/watch?v=4dzpIjyb9mM
2 years ago,talk,NDC Oslo 2020,The Ethical Dilemma of AI: Save the World or Forsake It?,Tim Huckaby,1:02:49,63,https://youtube.com/watch?v=StOGzJz5A9k
2 years ago,talk,NDC Oslo 2020,Don't Fly Blind - Implementing Effective Application Instrumentation,John Garland,59:33,60,https://youtube.com/watch?v=Id5O-doqqIs
2 years ago,talk,NDC Oslo 2020,Security Tooling in Your DevOps Pipeline,Nancy Gariché,38:52,39,https://youtube.com/watch?v=z4RaGeipF0c
2 years ago,talk,NDC Oslo 2020,Keep your nose out of it. Denying yourself access to production,Glenn F. Henriksen,57:00,57,https://youtube.com/watch?v=BDJvoIjF1aA
2 years ago,talk,NDC Oslo 2020,3D printed Bionic Hand a little IOT and a Xamarin Mobile App,Clifford Agius,1:03:24,63,https://youtube.com/watch?v=r_CoAkk9xRY
2 years ago,talk,NDC Oslo 2020,Migrate and Modernize with Kubernetes and Windows Containers,Vishwas Lele,59:00,59,https://youtube.com/watch?v=VJv-Jfs0fyk
2 years ago,talk,NDC Oslo 2020,Owning Your Experience: Talking about Mental Health In the Workplace,Arthur Doler,52:51,53,https://youtube.com/watch?v=cNu0lzO-sjk
2 years ago,talk,NDC Oslo 2020,AI in the battle against fakes,Henk Boelman,59:23,59,https://youtube.com/watch?v=GbiMcsX9-Y0
2 years ago,talk,NDC Oslo 2020,Rendering 3D Worlds in C#,David Whitney,59:46,60,https://youtube.com/watch?v=IEDbFaKONTI
2 years ago,talk,NDC Oslo 2020,How we almost delivered 100 tons of Stracciatella Mousse,Björn Wendland & Tobias Schröder,46:15,46,https://youtube.com/watch?v=UarhPT1M83M
2 years ago,talk,NDC Oslo 2020,Data Mesh in Practice,Arif Wider & Max Schultze,54:10,54,https://youtube.com/watch?v=Bj0GQ9HSPLM
2 years ago,talk,NDC Oslo 2020,From Tables to Documents -- Changing Your Database Mindset,Lauren Schaefer,46:11,46,https://youtube.com/watch?v=SYqGu24UzFs
2 years ago,talk,NDC Oslo 2020,BeeIoT - Enter the World of Bees,Tom Erik Støwer & Kim Bredesen,59:47,60,https://youtube.com/watch?v=h-MiWjs5yMw
2 years ago,talk,NDC Oslo 2020,It's a Polyglot World,Mark Fussell & Shailendra Singh Chauhan,57:30,58,https://youtube.com/watch?v=MpTiXJo6i2g
2 years ago,talk,NDC Oslo 2020,OpenFaaS: Serverless platform with no strings attached?,Andreas Mosti,22:43,23,https://youtube.com/watch?v=-OfBhk8x_Nw
2 years ago,talk,NDC Oslo 2020,Why we’ll never see time travellers of the 80s in year 2038,Sindre Lindstad,11:59,12,https://youtube.com/watch?v=1M_OfvqtNJk
2 years ago,talk,NDC Oslo 2020,SQL Server hates you(?) - what the DBAs never told the developers,Alexander Arvidsson,57:25,57,https://youtube.com/watch?v=zxa1xHQgEjo
2 years ago,talk,NDC Oslo 2020,Building Quality in Legacy Systems - The Art of Asking Questions,Mufrid Krilic,12:16,12,https://youtube.com/watch?v=KSH8-2x5j-U
2 years ago,talk,NDC Oslo 2020,Browser Fingerprinting: Stalking With a Personal Touch,Eivind Arvesen,13:41,14,https://youtube.com/watch?v=kkyB0Pm9Yew
2 years ago,talk,NDC Oslo 2020,A motivating process for deriving Objectives and Key Results (OKRs),Helge Grenager Solheim,10:06,10,https://youtube.com/watch?v=OIRSbNxkiKE
2 years ago,talk,NDC Oslo 2020,Azure cloud for the web frontend developers,Maxim Salnikov,16:19,16,https://youtube.com/watch?v=viGBcXZF6dU
2 years ago,talk,NDC Oslo 2020,See a heart surgery being planned with HoloLens 2,Scott Leaman,8:38,9,https://youtube.com/watch?v=16JYJmnwqeQ
2 years ago,talk,NDC Oslo 2020,Confessions of a reformed pentester,Nick Murison,11:39,12,https://youtube.com/watch?v=p8f2iqz2pNQ
2 years ago,talk,NDC Oslo 2020,Pull Requests: Merge With Your Team,Eirik Isene,11:15,11,https://youtube.com/watch?v=5JFBRCPhBxM
2 years ago,talk,NDC Oslo 2020,My experiences using Azure Blueprints for a year,Børge Wiik,12:21,12,https://youtube.com/watch?v=Owmoge-rTEs
2 years ago,talk,NDC Oslo 2020,Beyond LINQ: Using Expression Trees in .NET,Max Arshinov,42:35,43,https://youtube.com/watch?v=ncdRDv6sV1A
2 years ago,talk,NDC Oslo 2020,Choosing The Best Mobile Framework,Brandon Minnick,1:00:11,60,https://youtube.com/watch?v=f18EU9ebO9Q
2 years ago,talk,NDC Oslo 2020,Don’t Drop ACID - Transactions in Distributed NoSQL,Matthew Groves,57:53,58,https://youtube.com/watch?v=qEV8Oo_Bmws
2 years ago,talk,NDC Oslo 2020,Billions of records: the real success story using Microsoft Power BI Embedded,Irina Dragunova,56:35,57,https://youtube.com/watch?v=qdD0JFo-eZw
2 years ago,talk,NDC Oslo 2020,Complex systems design in nature,Ian Johnson,51:04,51,https://youtube.com/watch?v=ZcF0-kTHOhE
2 years ago,talk,NDC Oslo 2020,Smart home from scratch,Nir Dobovizki,47:09,47,https://youtube.com/watch?v=yUBJh6V5dtI
2 years ago,talk,NDC Oslo 2020,Event-driven computing with Kubernetes,Jakob Ehn,59:46,60,https://youtube.com/watch?v=JI9b_skMQJ4
2 years ago,talk,NDC Oslo 2020,The Accidental Security Professional,Elin Tøndel,10:16,10,https://youtube.com/watch?v=Ki0_0suAN9Q
2 years ago,talk,NDC Oslo 2020,Capability Mapping,Ian Cooper,55:19,55,https://youtube.com/watch?v=JBSIdlWJcSU
2 years ago,talk,NDC Oslo 2020,Total Rewrite: A Story About F# and Azure Functions in Production,Almir Mesic,10:59,11,https://youtube.com/watch?v=nxuSMtWGZjc
2 years ago,talk,NDC Oslo 2020,Serving election results to an entire nation,Hallstein Brøtan,10:59,11,https://youtube.com/watch?v=vVEmElZdjPU
2 years ago,talk,NDC Oslo 2020,Improve the illusion of speed - Optimize your web experience to perfection!,Marius Røed,12:34,13,https://youtube.com/watch?v=I6d6zpgN0Ds
2 years ago,talk,NDC Oslo 2020,High Level Advise for your Cloud Security Strategy,Andreas Lohne,9:12,9,https://youtube.com/watch?v=V2fbVYKby9w
2 years ago,talk,NDC Oslo 2020,Fighting Back Against a Distracted World,Increasing your Focus and Self-motivation,1:03:42,64,https://youtube.com/watch?v=8J-LBH4QTqE
2 years ago,talk,NDC Oslo 2020,Headless CMS and Decoupled CMS in .NET Core,Ruby Jane Cabagnot,8:47,9,https://youtube.com/watch?v=3U4p8J5zmFM
2 years ago,other,NDC Sydney 2020,What's it like to attend NDC Sydney Online?,Unknown,2:13,2,https://youtube.com/watch?v=nw93MScJkqc
2 years ago,talk,NDC Oslo 2020,Making your interns succeed!,Sara Bergman,10:12,10,https://youtube.com/watch?v=dS_o5d6ajT8
2 years ago,talk,NDC Oslo 2020,This Startup Life: 3 Years Deep,Ben Cull,58:02,58,https://youtube.com/watch?v=pYjuYqfXtL4
2 years ago,talk,NDC Oslo 2020,DIY security and privacy: roll your own VPN in 10 minutes,Jonas Nordstrand,9:22,9,https://youtube.com/watch?v=kIDRMhYGkkM
2 years ago,talk,NDC Oslo 2020,Death of a Craftsman: A software developer identity crisis,Einar Høst,10:51,11,https://youtube.com/watch?v=Zk3lerO6V8s
2 years ago,talk,NDC Oslo 2020,Considerations for a large-scale low-latency system,Helge Grenager Solheim,10:12,10,https://youtube.com/watch?v=idEbonBdF_g
2 years ago,talk,NDC Oslo 2020,When each millisecond counts?,Dmitry Konovalov,12:17,12,https://youtube.com/watch?v=iUBX4vO8B1k
2 years ago,talk,NDC Oslo 2020,Breaking the build with K6 load tests,Lars Jakobsen,13:33,14,https://youtube.com/watch?v=ajW011aaX4s
2 years ago,talk,NDC Oslo 2020,How we saved the Black Friday sales for a major jewelry shop,Niklas Bae Pedersen,6:51,7,https://youtube.com/watch?v=eTH4F6XxygE
2 years ago,talk,NDC Oslo 2020,Immutable Infrastructure on Azure,Evgeny Borzenin,52:31,53,https://youtube.com/watch?v=pgMOJdesQvw
2 years ago,talk,NDC Oslo 2020,"Building a Better GitHub Pages Experience Using Azure Services, How Hard Can It be?",Chris Klug,59:27,59,https://youtube.com/watch?v=a2tb3gBzxzo
2 years ago,talk,NDC Oslo 2020,Refactoring the Architect’s role,Yogi Aradhye,57:47,58,https://youtube.com/watch?v=rkS-SMA3lUE
2 years ago,talk,NDC Oslo 2020,“OAuth 2.1” and beyond,Dominick Baier,57:36,58,https://youtube.com/watch?v=LdY_HPPpxVo
2 years ago,talk,NDC Oslo 2020,Fluxing Up Your .NET Apps,Alex Dunn,56:04,56,https://youtube.com/watch?v=Q3LPj9hMi-U
2 years ago,talk,NDC Oslo 2020,Building a real-time serverless app in Blazor using AWS,Martin Beeby. -NDC Oslo 2020,1:01:00,61,https://youtube.com/watch?v=2kcOdYpT_b4
2 years ago,talk,NDC Oslo 2020,Analyzing source code using Roslyn,Erik Schierboom,1:07:32,68,https://youtube.com/watch?v=w9T8pSVcX3Q
2 years ago,talk,NDC Oslo 2020,The Power of Composition,Scott Wlaschin,1:01:36,62,https://youtube.com/watch?v=rCKPgu4DvcE
2 years ago,talk,NDC Oslo 2020,Agile is a Dirty Word,James Birnie,48:41,49,https://youtube.com/watch?v=rdr4RMAAYwA
2 years ago,talk,NDC Oslo 2020,Functional data that adapts to change,Don Syme,45:05,45,https://youtube.com/watch?v=us4dp7Ksly0
2 years ago,talk,NDC Oslo 2020,Kafka as a Platform: the Ecosystem from the Ground Up,Robin Moffatt,1:00:00,60,https://youtube.com/watch?v=WpfJ86_DYfY
2 years ago,talk,NDC Oslo 2020,Learning from Disaster,Ian Hughes,55:57,56,https://youtube.com/watch?v=mC5M1AXHko4
2 years ago,talk,NDC Oslo 2020,"OpenMetrics, OpenTracing, OpenTelemetry - are we there yet?",Alexey Zimarev,1:02:19,62,https://youtube.com/watch?v=0vl-4OhPyQY
2 years ago,talk,NDC Oslo 2020,The Developer's Field Guide to Software Security,Jennifer Janesko,57:06,57,https://youtube.com/watch?v=OlfY5GHSrQs
2 years ago,talk,NDC Oslo 2020,Embracing Simplicity,Guilherme Ferreira,49:31,50,https://youtube.com/watch?v=LLdU3OnJ83Q
2 years ago,talk,NDC Oslo 2020,Top 5 Things to do Today to Give Your Users a Better Experience,Billy Hollis,1:01:03,61,https://youtube.com/watch?v=r5nhhaI2__U
2 years ago,talk,NDC Oslo 2020,Measuring DevSecOps: building metrics to understand effectiveness and success ,Victoria Almazova,47:48,48,https://youtube.com/watch?v=JcNRXXlLzBM
2 years ago,talk,NDC Oslo 2020,Autism in Tech,Dennie Declercq,58:18,58,https://youtube.com/watch?v=xHUHlfao3L4
2 years ago,talk,NDC Oslo 2020,From Devops to DevSecOps,Bruno Amaro Almeida,41:59,42,https://youtube.com/watch?v=CZz5yfsHFYM
2 years ago,talk,NDC Oslo 2020,"DevOps in Real Life, A How-To",Ola Petersson & Jessica Andersson,53:45,54,https://youtube.com/watch?v=2XRaW9ATTCI
2 years ago,talk,NDC Oslo 2020,Introduction to GitHub Actions,Edward Thomson,59:05,59,https://youtube.com/watch?v=bevn2heQM9Y
2 years ago,talk,NDC Oslo 2020,The leadership balancing act - achieving success without burning out,Donna Edwards,55:33,56,https://youtube.com/watch?v=y13nT9ihVlA
2 years ago,talk,NDC Oslo 2020,E2E testing goes Corporate,Björn Weström,51:10,51,https://youtube.com/watch?v=gpT8uieBqX0
2 years ago,talk,NDC Oslo 2020,Cardboard boss,Elise Garborg Undheim,7:51,8,https://youtube.com/watch?v=Vq24Htx3pVE
2 years ago,other,NDC Minnesota 2020,NDC Minnesota - Online 8-11 September 2020, Unknown,0:30,1,https://youtube.com/watch?v=yIDwBaNBinc
2 years ago,talk,NDC Oslo 2020,Infrastructure as Software,Paul Stack,43:49,44,https://youtube.com/watch?v=Tyt8QP6YxtU
2 years ago,talk,NDC Oslo 2020,Ring-fence the Chaos: When Technical Teams Meet Organisational Systems,Anthony Dang,41:59,42,https://youtube.com/watch?v=ptXss2Vp1Ws
2 years ago,talk,NDC Oslo 2020,"Feature flags: the toggle, the A/B test and the canary",Santosh Hari,1:08:38,69,https://youtube.com/watch?v=FD5fX02QCmY
2 years ago,talk,NDC Oslo 2020,"The ""Guilded"" Age: How a UX Guild can transform design at your company",Ash Banaszek,50:55,51,https://youtube.com/watch?v=sOkgaWzMuOA
2 years ago,talk,NDC Oslo 2020,Let’s stop blaming our users for getting hacked when it is our problem to solve,Scott Brady,46:47,47,https://youtube.com/watch?v=T5DsrO7xv8E
2 years ago,talk,NDC Oslo 2020,Quantum Computing Deep Dive,Johnny Hooyberghs,1:02:20,62,https://youtube.com/watch?v=c0kDytN8LC0
2 years ago,talk,NDC Oslo 2020,Reducing Third-Party Security Risk in .NET Core Applications,Niels Tanis,58:37,59,https://youtube.com/watch?v=XAPP-hM4ZPQ
2 years ago,talk,NDC Oslo 2020,From WCF to gRPC,Mark Rendle,1:01:16,61,https://youtube.com/watch?v=1bH-5ijV9Fs
2 years ago,talk,NDC Oslo 2020,Real rebels pay their taxes,Nils Norman Haukås,47:48,48,https://youtube.com/watch?v=-LmYN7CKCbY
2 years ago,talk,NDC Oslo 2020,Build a DevOps Culture: Microsoft's Journey to adopt an Agile Mindset and DevOps culture,Gousset,1:02:17,62,https://youtube.com/watch?v=PgwEXcTvyhg
2 years ago,talk,NDC Oslo 2020,The Art & Joy of Testing in Production,Geert van der Cruijsen,1:01:38,62,https://youtube.com/watch?v=F4ZYmRFVHZI
2 years ago,talk,NDC Oslo 2020,Building an open source government application platform in the cloud,"Buadu, Larsen & Kylstad",1:00:15,60,https://youtube.com/watch?v=WY0Eo2vsOJg
2 years ago,talk,NDC Oslo 2020,"Megahertz, Gigahertz, Registers and Instructions: How does a CPU actually work?",Kendall Miller,1:01:56,62,https://youtube.com/watch?v=qyi1RbC3qrg
2 years ago,talk,NDC Oslo 2020,What is a software security initiative and do I need one?,Nick Murison,52:49,53,https://youtube.com/watch?v=A77qv1hz_50
2 years ago,talk,NDC Oslo 2020,F# as a Better Python,Phillip Carter,1:00:30,61,https://youtube.com/watch?v=_QnbV6CAWXc
2 years ago,talk,NDC Oslo 2020,Modern Web UI with Blazor WebAssembly,Steve Sanderson,56:19,56,https://youtube.com/watch?v=kLhoRyLxwAE
2 years ago,talk,NDC Oslo 2020,Does Your Codebase Spark Joy?,Jenna Pederson,1:01:04,61,https://youtube.com/watch?v=VGl2w4KNVAQ
2 years ago,talk,NDC Oslo 2020,Do Developers Dream of Stateless Apps?,Łukasz Gebel,45:01,45,https://youtube.com/watch?v=Rm3IOOZSPEw
2 years ago,talk,NDC Oslo 2020,Domain Driven UI,Roman Sachse,56:18,56,https://youtube.com/watch?v=n52GkwxSJdY
2 years ago,talk,NDC Oslo 2020,Chinafy your apps + Lessons you can steal from China,Adam Cogan,1:01:12,61,https://youtube.com/watch?v=LfrELxJuoyA
2 years ago,talk,NDC Oslo 2020,Where's my Stuff? Exploring data storage options in Azure,Mike Benkovich,54:08,54,https://youtube.com/watch?v=ipeWGx3oj4A
2 years ago,talk,NDC Oslo 2020,Building confidence in concurrent code with a model checker,Scott Wlaschin,1:04:08,64,https://youtube.com/watch?v=tqwcz-Yt9gQ
2 years ago,talk,NDC Oslo 2020,A Tale Of Four Startups,Liam Westley,1:05:21,65,https://youtube.com/watch?v=yXKkBgXJANM
2 years ago,talk,NDC Oslo 2020,Welcome to the (state) machine,Mauro Servienti,57:49,58,https://youtube.com/watch?v=8wYWTTfKjUU
2 years ago,talk,NDC Oslo 2020,OpenID Connect & OAuth 2.0 – Security Best Practices,Dominick Baier,1:02:14,62,https://youtube.com/watch?v=TZG3OGlrzIQ
2 years ago,talk,NDC Oslo 2020,Safety-critical systems from the inside,Maciej Gajdzica,58:20,58,https://youtube.com/watch?v=qSVgshwVP_s
2 years ago,talk,NDC Oslo 2020,Make it Boring,Jeremy Wagner,39:58,40,https://youtube.com/watch?v=eDbsOxGjqSc
2 years ago,talk,NDC Oslo 2020,Type-setting in CSS: Using typography to enhance your design,Martine Dowden,50:24,50,https://youtube.com/watch?v=Rrl_QxPX248
2 years ago,talk,NDC Oslo 2020,Authoring ARM templates the easy way with FARMer,Isaac Abraham,57:26,57,https://youtube.com/watch?v=w-tgwwAR8_Y
2 years ago,talk,NDC Oslo 2020,Clean Testing - Clean Architecture with .NET Core,Jason Taylor,1:03:40,64,https://youtube.com/watch?v=T6NRcX1vnz8
2 years ago,talk,NDC Oslo 2020,How Sigmund Freud would perform a code review?,Piotr Czajka,1:02:32,63,https://youtube.com/watch?v=yr_VFiv1Gmo
2 years ago,talk,NDC Oslo 2020,Domain-Driven Refactoring,Jimmy Bogard,1:02:24,62,https://youtube.com/watch?v=_dQRAsVhCqA
2 years ago,talk,NDC Oslo 2020,Anatomy of ASP.NET Core Requests,Steve Gordon,57:36,58,https://youtube.com/watch?v=0UZf_7c_EeE
2 years ago,talk,NDC Oslo 2020,Kiss My Sass,Martine Dowden,51:12,51,https://youtube.com/watch?v=cDpkzfiLY0M
2 years ago,talk,NDC Oslo 2020,Reinforcement Learning: Pac-Man,Malte Loller-Andersen & Manu Gopinathan,1:01:10,61,https://youtube.com/watch?v=XgPRWcX4sYU
3 years ago,talk,NDC Oslo 2020,"GraphQL, gRPC or REST? Resolving the API Developer's Dilemma",Rob Crowley,59:09,59,https://youtube.com/watch?v=WlsetrZgSMQ
3 years ago,talk,NDC Oslo 2020,Designing and rewriting asynchronous tasks from scratch,Kevin Gosse,59:30,60,https://youtube.com/watch?v=glPrWPr-IPc
3 years ago,talk,NDC Oslo 2020,Why you should consider Web Assembly in your next frontend project,Håkan Silfvernagel,36:08,36,https://youtube.com/watch?v=arftH99r_Xk
